Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
9/3/2021,GB,The United Kingdom,EURO,4410,4300506,133,125737
10/3/2021,GB,The United Kingdom,EURO,6890,4307396,144,125881
11/3/2021,GB,The United Kingdom,EURO,6487,4313883,137,126018
12/3/2021,GB,The United Kingdom,EURO,6251,4320134,118,126136
13/3/2021,GB,The United Kingdom,EURO,5933,4326067,125,126261
14/3/2021,GB,The United Kingdom,EURO,5716,4331783,93,126354
15/3/2021,GB,The United Kingdom,EURO,4379,4336162,106,126460
16/3/2021,GB,The United Kingdom,EURO,4425,4340587,98,126558
17/3/2021,GB,The United Kingdom,EURO,6697,4347284,95,126653
18/3/2021,GB,The United Kingdom,EURO,5849,4353133,83,126736
19/3/2021,GB,The United Kingdom,EURO,5976,4359109,80,126816
20/3/2021,GB,The United Kingdom,EURO,5623,4364732,58,126874
21/3/2021,GB,The United Kingdom,EURO,5176,4369908,70,126944
22/3/2021,GB,The United Kingdom,EURO,4246,4374154,64,127008
23/3/2021,GB,The United Kingdom,EURO,5388,4379542,81,127089
24/3/2021,GB,The United Kingdom,EURO,6458,4386000,68,127157
25/3/2021,GB,The United Kingdom,EURO,5481,4391481,52,127209
26/3/2021,GB,The United Kingdom,EURO,6223,4397704,41,127250
27/3/2021,GB,The United Kingdom,EURO,5616,4403320,46,127296
28/3/2021,GB,The United Kingdom,EURO,4567,4407887,48,127344
29/3/2021,GB,The United Kingdom,EURO,3731,4411618,39,127383
30/3/2021,GB,The United Kingdom,EURO,5029,4416647,34,127417
31/3/2021,GB,The United Kingdom,EURO,4196,4420843,36,127453
1/4/2021,GB,The United Kingdom,EURO,3779,4424622,43,127496
2/4/2021,GB,The United Kingdom,EURO,3967,4428589,39,127535
3/4/2021,GB,The United Kingdom,EURO,3674,4432263,32,127567
4/4/2021,GB,The United Kingdom,EURO,2747,4435010,31,127598
5/4/2021,GB,The United Kingdom,EURO,2506,4437516,31,127629
6/4/2021,GB,The United Kingdom,EURO,2413,4439929,27,127656
7/4/2021,GB,The United Kingdom,EURO,2744,4442673,18,127674
8/4/2021,GB,The United Kingdom,EURO,3312,4445985,28,127702
9/4/2021,GB,The United Kingdom,EURO,3253,4449238,28,127730
10/4/2021,GB,The United Kingdom,EURO,3147,4452385,36,127766
11/4/2021,GB,The United Kingdom,EURO,2952,4455337,26,127792
12/4/2021,GB,The United Kingdom,EURO,2380,4457717,25,127817
13/4/2021,GB,The United Kingdom,EURO,2376,4460093,24,127841
14/4/2021,GB,The United Kingdom,EURO,2880,4462973,29,127870
15/4/2021,GB,The United Kingdom,EURO,2495,4465468,21,127891
16/4/2021,GB,The United Kingdom,EURO,2512,4467980,18,127909
17/4/2021,GB,The United Kingdom,EURO,2345,4470325,22,127931
18/4/2021,GB,The United Kingdom,EURO,2347,4472672,19,127950
19/4/2021,GB,The United Kingdom,EURO,1722,4474394,25,127975
20/4/2021,GB,The United Kingdom,EURO,2584,4476978,18,127993
21/4/2021,GB,The United Kingdom,EURO,2738,4479716,18,128011
22/4/2021,GB,The United Kingdom,EURO,2541,4482257,19,128030
23/4/2021,GB,The United Kingdom,EURO,2709,4484966,24,128054
24/4/2021,GB,The United Kingdom,EURO,2409,4487375,17,128071
25/4/2021,GB,The United Kingdom,EURO,2020,4489395,23,128094
26/4/2021,GB,The United Kingdom,EURO,1564,4490959,8,128102
27/4/2021,GB,The United Kingdom,EURO,2119,4493078,15,128117
28/4/2021,GB,The United Kingdom,EURO,2627,4495705,13,128130
29/4/2021,GB,The United Kingdom,EURO,2177,4497882,16,128146
30/4/2021,GB,The United Kingdom,EURO,2499,4500381,16,128162
1/5/2021,GB,The United Kingdom,EURO,2230,4502611,16,128178
2/5/2021,GB,The United Kingdom,EURO,1825,4504436,12,128190
3/5/2021,GB,The United Kingdom,EURO,1431,4505867,9,128199
4/5/2021,GB,The United Kingdom,EURO,1521,4507388,14,128213
5/5/2021,GB,The United Kingdom,EURO,2084,4509472,10,128223
6/5/2021,GB,The United Kingdom,EURO,2551,4512023,10,128233
7/5/2021,GB,The United Kingdom,EURO,2569,4514592,13,128246
8/5/2021,GB,The United Kingdom,EURO,2325,4516917,11,128257
9/5/2021,GB,The United Kingdom,EURO,1981,4518898,12,128269
10/5/2021,GB,The United Kingdom,EURO,1608,4520506,9,128278
11/5/2021,GB,The United Kingdom,EURO,2307,4522813,9,128287
12/5/2021,GB,The United Kingdom,EURO,2808,4525621,10,128297
13/5/2021,GB,The United Kingdom,EURO,2328,4527949,15,128312
14/5/2021,GB,The United Kingdom,EURO,2334,4530283,11,128323
15/5/2021,GB,The United Kingdom,EURO,2182,4532465,7,128330
16/5/2021,GB,The United Kingdom,EURO,1936,4534401,6,128336
17/5/2021,GB,The United Kingdom,EURO,1626,4536027,8,128344
18/5/2021,GB,The United Kingdom,EURO,1922,4537949,8,128352
19/5/2021,GB,The United Kingdom,EURO,2858,4540807,8,128360
20/5/2021,GB,The United Kingdom,EURO,2812,4543619,6,128366
21/5/2021,GB,The United Kingdom,EURO,2812,4546431,5,128371
22/5/2021,GB,The United Kingdom,EURO,2517,4548948,6,128377
23/5/2021,GB,The United Kingdom,EURO,2365,4551313,10,128387
24/5/2021,GB,The United Kingdom,EURO,2000,4553313,5,128392
25/5/2021,GB,The United Kingdom,EURO,2326,4555639,9,128401
26/5/2021,GB,The United Kingdom,EURO,3368,4559007,9,128410
27/5/2021,GB,The United Kingdom,EURO,3427,4562434,7,128417
28/5/2021,GB,The United Kingdom,EURO,3921,4566355,13,128430
29/5/2021,GB,The United Kingdom,EURO,3747,4570102,9,128439
30/5/2021,GB,The United Kingdom,EURO,3589,4573691,8,128447
31/5/2021,GB,The United Kingdom,EURO,3000,4576691,9,128456
1/6/2021,GB,The United Kingdom,EURO,3164,4579855,9,128465
2/6/2021,GB,The United Kingdom,EURO,3897,4583752,8,128473
3/6/2021,GB,The United Kingdom,EURO,5431,4589183,4,128477
4/6/2021,GB,The United Kingdom,EURO,6168,4595351,13,128490
5/6/2021,GB,The United Kingdom,EURO,6256,4601607,12,128502
6/6/2021,GB,The United Kingdom,EURO,5860,4607467,13,128515
7/6/2021,GB,The United Kingdom,EURO,4731,4612198,7,128522
8/6/2021,GB,The United Kingdom,EURO,5533,4617731,8,128530
9/6/2021,GB,The United Kingdom,EURO,7945,4625676,6,128536
10/6/2021,GB,The United Kingdom,EURO,7896,4633572,10,128546
11/6/2021,GB,The United Kingdom,EURO,8210,4641782,9,128555
12/6/2021,GB,The United Kingdom,EURO,8042,4649824,11,128566
13/6/2021,GB,The United Kingdom,EURO,7619,4657443,6,128572
14/6/2021,GB,The United Kingdom,EURO,6284,4663727,14,128586
15/6/2021,GB,The United Kingdom,EURO,7135,4670862,10,128596
16/6/2021,GB,The United Kingdom,EURO,10362,4681224,10,128606
17/6/2021,GB,The United Kingdom,EURO,10796,4692020,21,128627
18/6/2021,GB,The United Kingdom,EURO,11052,4703072,13,128640
19/6/2021,GB,The United Kingdom,EURO,11106,4714178,6,128646
20/6/2021,GB,The United Kingdom,EURO,10320,4724498,12,128658
21/6/2021,GB,The United Kingdom,EURO,8446,4732944,23,128681
22/6/2021,GB,The United Kingdom,EURO,10088,4743032,25,128706
23/6/2021,GB,The United Kingdom,EURO,16307,4759339,16,128722
24/6/2021,GB,The United Kingdom,EURO,17403,4776742,13,128735
25/6/2021,GB,The United Kingdom,EURO,18350,4795092,8,128743
26/6/2021,GB,The United Kingdom,EURO,18712,4813804,23,128766
27/6/2021,GB,The United Kingdom,EURO,18169,4831973,22,128788
28/6/2021,GB,The United Kingdom,EURO,16301,4848274,17,128805
29/6/2021,GB,The United Kingdom,EURO,18502,4866776,22,128827
30/6/2021,GB,The United Kingdom,EURO,28418,4895194,13,128840
1/7/2021,GB,The United Kingdom,EURO,28199,4923393,24,128864
2/7/2021,GB,The United Kingdom,EURO,28923,4952316,22,128886
3/7/2021,GB,The United Kingdom,EURO,28794,4981110,25,128911
4/7/2021,GB,The United Kingdom,EURO,26340,5007450,28,128939
5/7/2021,GB,The United Kingdom,EURO,24010,5031460,29,128968
6/7/2021,GB,The United Kingdom,EURO,25170,5056630,29,128997
7/7/2021,GB,The United Kingdom,EURO,34918,5091548,29,129026
8/7/2021,GB,The United Kingdom,EURO,36060,5127608,32,129058
9/7/2021,GB,The United Kingdom,EURO,38597,5166205,29,129087
10/7/2021,GB,The United Kingdom,EURO,34016,5200221,42,129129
11/7/2021,GB,The United Kingdom,EURO,32803,5233024,48,129177
12/7/2021,GB,The United Kingdom,EURO,28379,5261403,42,129219
13/7/2021,GB,The United Kingdom,EURO,30503,5291906,35,129254
14/7/2021,GB,The United Kingdom,EURO,44513,5336419,41,129295
15/7/2021,GB,The United Kingdom,EURO,47706,5384125,50,129345
16/7/2021,GB,The United Kingdom,EURO,54909,5439034,43,129388
17/7/2021,GB,The United Kingdom,EURO,61999,5501033,52,129440
18/7/2021,GB,The United Kingdom,EURO,55263,5556296,52,129492
19/7/2021,GB,The United Kingdom,EURO,38475,5594771,52,129544
20/7/2021,GB,The United Kingdom,EURO,36181,5630952,69,129613
21/7/2021,GB,The United Kingdom,EURO,47923,5678875,82,129695
22/7/2021,GB,The United Kingdom,EURO,39877,5718752,58,129753
23/7/2021,GB,The United Kingdom,EURO,35548,5754300,55,129808
24/7/2021,GB,The United Kingdom,EURO,31277,5785577,78,129886
25/7/2021,GB,The United Kingdom,EURO,27769,5813346,85,129971
26/7/2021,GB,The United Kingdom,EURO,22852,5836198,74,130045
27/7/2021,GB,The United Kingdom,EURO,22188,5858386,72,130117
28/7/2021,GB,The United Kingdom,EURO,29980,5888366,76,130193
29/7/2021,GB,The United Kingdom,EURO,29581,5917947,72,130265
30/7/2021,GB,The United Kingdom,EURO,30237,5948184,88,130353
31/7/2021,GB,The United Kingdom,EURO,28434,5976618,81,130434
1/8/2021,GB,The United Kingdom,EURO,24749,6001367,108,130542
2/8/2021,GB,The United Kingdom,EURO,20568,6021935,90,130632
3/8/2021,GB,The United Kingdom,EURO,20907,6042842,95,130727
4/8/2021,GB,The United Kingdom,EURO,29841,6072683,80,130807
5/8/2021,GB,The United Kingdom,EURO,30475,6103158,74,130881
6/8/2021,GB,The United Kingdom,EURO,32339,6135497,80,130961
7/8/2021,GB,The United Kingdom,EURO,31666,6167163,102,131063
8/8/2021,GB,The United Kingdom,EURO,28060,6195223,95,131158
9/8/2021,GB,The United Kingdom,EURO,22567,6217790,95,131253
10/8/2021,GB,The United Kingdom,EURO,22890,6240680,81,131334
11/8/2021,GB,The United Kingdom,EURO,32161,6272841,82,131416
12/8/2021,GB,The United Kingdom,EURO,31517,6304358,81,131497
13/8/2021,GB,The United Kingdom,EURO,33348,6337706,89,131586
14/8/2021,GB,The United Kingdom,EURO,31726,6369432,108,131694
15/8/2021,GB,The United Kingdom,EURO,28973,6398405,107,131801
16/8/2021,GB,The United Kingdom,EURO,25057,6423462,96,131897
17/8/2021,GB,The United Kingdom,EURO,25326,6448788,87,131984
18/8/2021,GB,The United Kingdom,EURO,36907,6485695,83,132067
19/8/2021,GB,The United Kingdom,EURO,37918,6523613,109,132176
20/8/2021,GB,The United Kingdom,EURO,38739,6562352,101,132277
21/8/2021,GB,The United Kingdom,EURO,36500,6598852,109,132386
22/8/2021,GB,The United Kingdom,EURO,32231,6631083,117,132503
23/8/2021,GB,The United Kingdom,EURO,28533,6659616,107,132610
24/8/2021,GB,The United Kingdom,EURO,28743,6688359,119,132729
25/8/2021,GB,The United Kingdom,EURO,39715,6728074,117,132846
26/8/2021,GB,The United Kingdom,EURO,37683,6765757,114,132960
27/8/2021,GB,The United Kingdom,EURO,38777,6804534,103,133063
28/8/2021,GB,The United Kingdom,EURO,37613,6842147,116,133179
29/8/2021,GB,The United Kingdom,EURO,33743,6875890,129,133308
30/8/2021,GB,The United Kingdom,EURO,27599,6903489,126,133434
31/8/2021,GB,The United Kingdom,EURO,26135,6929624,130,133564
1/9/2021,GB,The United Kingdom,EURO,34773,6964397,107,133671
2/9/2021,GB,The United Kingdom,EURO,45212,7009609,117,133788
3/9/2021,GB,The United Kingdom,EURO,43533,7053142,118,133906
4/9/2021,GB,The United Kingdom,EURO,42326,7095468,129,134035
5/9/2021,GB,The United Kingdom,EURO,38630,7134098,148,134183
6/9/2021,GB,The United Kingdom,EURO,31810,7165908,135,134318
7/9/2021,GB,The United Kingdom,EURO,31803,7197711,157,134475
8/9/2021,GB,The United Kingdom,EURO,44926,7242637,138,134613
9/9/2021,GB,The United Kingdom,EURO,38619,7281256,155,134768
10/9/2021,GB,The United Kingdom,EURO,35848,7317104,141,134909
11/9/2021,GB,The United Kingdom,EURO,33971,7351075,167,135076
12/9/2021,GB,The United Kingdom,EURO,29183,7380258,146,135222
13/9/2021,GB,The United Kingdom,EURO,23533,7403791,138,135360
14/9/2021,GB,The United Kingdom,EURO,24061,7427852,144,135504
15/9/2021,GB,The United Kingdom,EURO,34658,7462510,110,135614
16/9/2021,GB,The United Kingdom,EURO,31432,7493942,155,135769
17/9/2021,GB,The United Kingdom,EURO,30411,7524353,144,135913
18/9/2021,GB,The United Kingdom,EURO,29701,7554054,151,136064
19/9/2021,GB,The United Kingdom,EURO,29480,7583534,176,136240
20/9/2021,GB,The United Kingdom,EURO,26646,7610180,124,136364
21/9/2021,GB,The United Kingdom,EURO,31086,7641266,125,136489
22/9/2021,GB,The United Kingdom,EURO,40768,7682034,139,136628
23/9/2021,GB,The United Kingdom,EURO,38848,7720882,122,136750
24/9/2021,GB,The United Kingdom,EURO,36756,7757638,151,136901
25/9/2021,GB,The United Kingdom,EURO,35851,7793489,139,137040
26/9/2021,GB,The United Kingdom,EURO,32109,7825598,126,137166
27/9/2021,GB,The United Kingdom,EURO,28565,7854163,125,137291
28/9/2021,GB,The United Kingdom,EURO,32082,7886245,98,137389
29/9/2021,GB,The United Kingdom,EURO,41589,7927834,116,137505
30/9/2021,GB,The United Kingdom,EURO,36547,7964381,108,137613
1/10/2021,GB,The United Kingdom,EURO,34835,7999216,126,137739
2/10/2021,GB,The United Kingdom,EURO,32605,8031821,113,137852
3/10/2021,GB,The United Kingdom,EURO,29058,8060879,129,137981
4/10/2021,GB,The United Kingdom,EURO,26315,8087194,110,138091
5/10/2021,GB,The United Kingdom,EURO,32058,8119252,97,138188
6/10/2021,GB,The United Kingdom,EURO,43734,8162986,103,138291
7/10/2021,GB,The United Kingdom,EURO,39278,8202264,120,138411
8/10/2021,GB,The United Kingdom,EURO,39263,8241527,104,138515
9/10/2021,GB,The United Kingdom,EURO,38464,8279991,123,138638
10/10/2021,GB,The United Kingdom,EURO,35609,8315600,120,138758
11/10/2021,GB,The United Kingdom,EURO,32301,8347901,117,138875
12/10/2021,GB,The United Kingdom,EURO,36418,8384319,96,138971
13/10/2021,GB,The United Kingdom,EURO,50304,8434623,126,139097
14/10/2021,GB,The United Kingdom,EURO,48319,8482942,115,139212
15/10/2021,GB,The United Kingdom,EURO,47773,8530715,121,139333
16/10/2021,GB,The United Kingdom,EURO,46421,8577136,149,139482
17/10/2021,GB,The United Kingdom,EURO,43558,8620694,139,139621
18/10/2021,GB,The United Kingdom,EURO,37878,8658572,133,139754
19/10/2021,GB,The United Kingdom,EURO,43753,8702325,129,139883
20/10/2021,GB,The United Kingdom,EURO,57742,8760067,127,140010
21/10/2021,GB,The United Kingdom,EURO,52527,8812594,129,140139
22/10/2021,GB,The United Kingdom,EURO,51661,8864255,155,140294
23/10/2021,GB,The United Kingdom,EURO,45193,8909448,157,140451
24/10/2021,GB,The United Kingdom,EURO,40665,8950113,136,140587
25/10/2021,GB,The United Kingdom,EURO,35103,8985216,165,140752
26/10/2021,GB,The United Kingdom,EURO,35765,9020981,152,140904
27/10/2021,GB,The United Kingdom,EURO,47465,9068446,134,141038
28/10/2021,GB,The United Kingdom,EURO,42124,9110570,165,141203
29/10/2021,GB,The United Kingdom,EURO,43045,9153615,162,141365
30/10/2021,GB,The United Kingdom,EURO,41391,9195006,192,141557
31/10/2021,GB,The United Kingdom,EURO,40251,9235257,171,141728
1/11/2021,GB,The United Kingdom,EURO,33567,9268824,169,141897
2/11/2021,GB,The United Kingdom,EURO,34814,9303638,188,142085
3/11/2021,GB,The United Kingdom,EURO,45109,9348747,177,142262
4/11/2021,GB,The United Kingdom,EURO,38019,9386766,158,142420
5/11/2021,GB,The United Kingdom,EURO,35986,9422752,165,142585
6/11/2021,GB,The United Kingdom,EURO,33660,9456412,156,142741
7/11/2021,GB,The United Kingdom,EURO,30318,9486730,160,142901
8/11/2021,GB,The United Kingdom,EURO,27435,9514165,169,143070
9/11/2021,GB,The United Kingdom,EURO,30586,9544751,167,143237
10/11/2021,GB,The United Kingdom,EURO,44127,9588878,155,143392
11/11/2021,GB,The United Kingdom,EURO,42246,9631124,150,143542
12/11/2021,GB,The United Kingdom,EURO,42940,9674064,148,143690
13/11/2021,GB,The United Kingdom,EURO,40998,9715062,143,143833
14/11/2021,GB,The United Kingdom,EURO,37764,9752826,149,143982
15/11/2021,GB,The United Kingdom,EURO,32883,9785709,136,144118
16/11/2021,GB,The United Kingdom,EURO,35530,9821239,127,144245
17/11/2021,GB,The United Kingdom,EURO,50948,9872187,174,144419
18/11/2021,GB,The United Kingdom,EURO,46430,9918617,153,144572
19/11/2021,GB,The United Kingdom,EURO,45894,9964511,126,144698
20/11/2021,GB,The United Kingdom,EURO,44061,10008572,136,144834
21/11/2021,GB,The United Kingdom,EURO,39607,10048179,124,144958
22/11/2021,GB,The United Kingdom,EURO,35335,10083514,130,145088
23/11/2021,GB,The United Kingdom,EURO,37252,10120766,106,145194
24/11/2021,GB,The United Kingdom,EURO,50732,10171498,120,145314
25/11/2021,GB,The United Kingdom,EURO,48196,10219694,143,145457
26/11/2021,GB,The United Kingdom,EURO,46771,10266465,116,145573
27/11/2021,GB,The United Kingdom,EURO,43424,10309889,137,145710
28/11/2021,GB,The United Kingdom,EURO,39329,10349218,132,145842
29/11/2021,GB,The United Kingdom,EURO,33300,10382518,107,145949
30/11/2021,GB,The United Kingdom,EURO,39704,10422222,120,146069
1/12/2021,GB,The United Kingdom,EURO,56290,10478512,123,146192
2/12/2021,GB,The United Kingdom,EURO,55694,10534206,96,146288
3/12/2021,GB,The United Kingdom,EURO,54819,10589025,124,146412
4/12/2021,GB,The United Kingdom,EURO,50320,10639345,107,146519
5/12/2021,GB,The United Kingdom,EURO,45667,10685012,133,146652
6/12/2021,GB,The United Kingdom,EURO,38782,10723794,147,146799
7/12/2021,GB,The United Kingdom,EURO,41043,10764837,112,146911
8/12/2021,GB,The United Kingdom,EURO,59690,10824527,137,147048
9/12/2021,GB,The United Kingdom,EURO,56252,10880779,121,147169
10/12/2021,GB,The United Kingdom,EURO,58823,10939602,112,147281
11/12/2021,GB,The United Kingdom,EURO,56993,10996595,125,147406
12/12/2021,GB,The United Kingdom,EURO,52490,11049085,109,147515
13/12/2021,GB,The United Kingdom,EURO,48594,11097679,96,147611
14/12/2021,GB,The United Kingdom,EURO,53157,11150836,122,147733
15/12/2021,GB,The United Kingdom,EURO,87170,11238006,104,147837
16/12/2021,GB,The United Kingdom,EURO,102782,11340788,128,147965
17/12/2021,GB,The United Kingdom,EURO,112700,11453488,113,148078
18/12/2021,GB,The United Kingdom,EURO,106048,11559536,107,148185
19/12/2021,GB,The United Kingdom,EURO,95879,11655415,129,148314
20/12/2021,GB,The United Kingdom,EURO,88883,11744298,107,148421
21/12/2021,GB,The United Kingdom,EURO,89129,11833427,103,148524
22/12/2021,GB,The United Kingdom,EURO,133966,11967393,125,148649
23/12/2021,GB,The United Kingdom,EURO,150292,12117685,99,148748
24/12/2021,GB,The United Kingdom,EURO,161561,12279246,126,148874
25/12/2021,GB,The United Kingdom,EURO,160632,12439878,132,149006
26/12/2021,GB,The United Kingdom,EURO,137268,12577146,126,149132
27/12/2021,GB,The United Kingdom,EURO,70362,12647508,108,149240
28/12/2021,GB,The United Kingdom,EURO,116276,12763784,116,149356
29/12/2021,GB,The United Kingdom,EURO,195007,12958791,143,149499
30/12/2021,GB,The United Kingdom,EURO,212462,13171253,168,149667
31/12/2021,GB,The United Kingdom,EURO,272789,13444042,126,149793
24/1/2022,ES,Spain,EURO,72802,9516090,192,95359
24/1/2022,GB,The United Kingdom,EURO,81732,16724568,282,155818
24/1/2022,US,United States of America,AMRO,328549,70310294,1214,865302
23/1/2022,CN,China,WPRO,210,137064,0,5700
23/1/2022,FR,France,EURO,387472,15968298,165,125796
23/1/2022,DE,Germany,EURO,96202,8783323,101,120486
23/1/2022,ES,Spain,EURO,127443,9443288,224,95167
23/1/2022,GB,The United Kingdom,EURO,91572,16642836,306,155536
23/1/2022,US,United States of America,AMRO,772482,69981745,3833,864088
22/1/2022,CN,China,WPRO,154,136854,0,5700
22/1/2022,FR,France,EURO,379597,15580826,218,125631
22/1/2022,DE,Germany,EURO,144036,8687121,135,120385
22/1/2022,ES,Spain,EURO,132567,9315845,207,94943
22/1/2022,GB,The United Kingdom,EURO,100322,16551264,256,155230
22/1/2022,US,United States of America,AMRO,778375,69209263,2879,860255
21/1/2022,CN,China,WPRO,124,136700,0,5700
21/1/2022,FR,France,EURO,421807,15201229,240,125413
21/1/2022,DE,Germany,EURO,144644,8543085,140,120250
21/1/2022,ES,Spain,EURO,141990,9183278,228,94736
21/1/2022,GB,The United Kingdom,EURO,111760,16450942,281,154974
21/1/2022,US,United States of America,AMRO,782636,68430888,3260,857376
20/1/2022,CN,China,WPRO,135,136576,0,5700
20/1/2022,FR,France,EURO,432729,14779422,227,125173
20/1/2022,DE,Germany,EURO,140227,8398441,127,120110
20/1/2022,ES,Spain,EURO,148750,9041288,215,94508
20/1/2022,GB,The United Kingdom,EURO,118759,16339182,289,154693
20/1/2022,US,United States of America,AMRO,858460,67648252,2648,854116
19/1/2022,CN,China,WPRO,171,136441,0,5700
19/1/2022,FR,France,EURO,428429,14346693,336,124946
19/1/2022,DE,Germany,EURO,126742,8258214,128,119983
19/1/2022,ES,Spain,EURO,156099,8892538,218,94293
19/1/2022,GB,The United Kingdom,EURO,131514,16220423,296,154404
19/1/2022,US,United States of America,AMRO,961864,66789792,1451,851468
18/1/2022,CN,China,WPRO,243,136270,0,5700
18/1/2022,FR,France,EURO,98892,13918264,296,124610
18/1/2022,DE,Germany,EURO,82797,8131472,146,119855
18/1/2022,ES,Spain,EURO,75681,8736439,213,94075
18/1/2022,GB,The United Kingdom,EURO,98094,16088909,294,154108
18/1/2022,US,United States of America,AMRO,418699,65827928,870,850017
17/1/2022,CN,China,WPRO,285,136027,0,5700
17/1/2022,FR,France,EURO,278129,13819372,98,124314
17/1/2022,DE,Germany,EURO,35624,8048675,53,119709
17/1/2022,ES,Spain,EURO,85705,8660758,178,93862
17/1/2022,GB,The United Kingdom,EURO,77948,15990815,296,153814
17/1/2022,US,United States of America,AMRO,465955,65409229,1375,849147
16/1/2022,CN,China,WPRO,202,135742,0,5700
16/1/2022,FR,France,EURO,324580,13541243,144,124216
16/1/2022,DE,Germany,EURO,57164,8013051,79,119656
16/1/2022,ES,Spain,EURO,134479,8575053,193,93684
16/1/2022,GB,The United Kingdom,EURO,86323,15912867,280,153518
16/1/2022,US,United States of America,AMRO,897921,64943274,2986,847772
15/1/2022,CN,China,WPRO,241,135540,0,5700
15/1/2022,FR,France,EURO,308908,13216663,179,124072
15/1/2022,DE,Germany,EURO,80816,7955887,104,119577
15/1/2022,ES,Spain,EURO,149851,8440574,186,93491
15/1/2022,GB,The United Kingdom,EURO,96412,15826544,284,153238
15/1/2022,US,United States of America,AMRO,890417,64045353,2152,844786
14/1/2022,CN,China,WPRO,280,135299,1,5700
14/1/2022,FR,France,EURO,299641,12907755,225,123893
14/1/2022,DE,Germany,EURO,84127,7875071,111,119473
14/1/2022,ES,Spain,EURO,160798,8290723,172,93305
14/1/2022,GB,The United Kingdom,EURO,103216,15730132,260,152954
14/1/2022,US,United States of America,AMRO,854982,63154936,2478,842634
13/1/2022,CN,China,WPRO,308,135019,0,5699
13/1/2022,FR,France,EURO,358044,12608114,245,123668
13/1/2022,DE,Germany,EURO,88429,7790944,113,119362
13/1/2022,ES,Spain,EURO,171908,8129925,158,93133
13/1/2022,GB,The United Kingdom,EURO,115235,15626916,269,152694
13/1/2022,US,United States of America,AMRO,806636,62299954,3177,840156
12/1/2022,CN,China,WPRO,312,134711,0,5699
12/1/2022,FR,France,EURO,343164,12250070,319,123423
12/1/2022,DE,Germany,EURO,86113,7702515,120,119249
12/1/2022,ES,Spain,EURO,176084,7958017,181,92975
12/1/2022,GB,The United Kingdom,EURO,132833,15511681,278,152425
12/1/2022,US,United States of America,AMRO,1255821,61493318,1989,836979
11/1/2022,CN,China,WPRO,248,134399,0,5699
11/1/2022,FR,France,EURO,88617,11906906,279,123104
11/1/2022,DE,Germany,EURO,53746,7616402,97,119129
